CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Gender,Exited
798,75,0,4815.533665298965,4,0,1,108604.43206870716,France,Female,1
350,49,4,85971.02470618565,4,1,0,127438.65920688871,Spain,Female,0
434,47,0,71187.54533770421,2,0,0,67500.13308702712,Germany,Female,1
612,34,2,92928.06210006813,4,0,0,144326.07348185696,France,Male,1
302,34,0,58805.97411092854,4,1,0,137582.98969985975,France,Male,1
751,35,2,121070.39731190594,2,1,1,64054.935767607385,France,Male,0
840,56,5,115119.86937347116,3,1,0,107466.0666111812,France,Male,0
603,56,10,174936.2906307925,1,0,0,139988.4621732536,Spain,Female,0
636,22,9,190920.9405560662,1,1,1,109955.97271713367,Germany,Male,1
651,76,2,57240.748091117945,1,1,1,117004.80772089725,Germany,Female,1
552,53,7,75410.09861018308,3,0,0,33551.165974521355,France,Female,0
567,27,10,58954.1157432379,1,1,0,127059.96704396029,Germany,Female,1
810,62,2,19678.77287980706,2,0,1,46618.11278202152,France,Male,0
475,51,2,5805.794440942957,2,1,1,142513.93855464022,Spain,Female,0
362,40,9,154187.4074969357,3,1,1,25279.543445869982,Germany,Male,0
845,44,5,26291.57842326195,1,1,0,85625.35605588337,Spain,Male,1
368,48,8,50084.77757044809,2,1,0,129096.8410940117,France,Male,0
677,75,5,46239.33086625647,2,1,0,93543.19401884393,Germany,Female,1
713,66,5,151296.11599531252,3,0,1,32359.617712677966,France,Male,0
550,69,6,9926.870807315669,1,0,1,128865.57557759336,France,Female,0
431,45,6,40664.2581216353,4,0,0,60293.78990849274,France,Male,0
339,38,0,28459.79935173857,1,0,1,24097.964941133654,Spain,Male,1
728,72,3,116046.76468706598,4,0,0,33226.974368365816,France,Female,1
402,69,0,38949.25725523859,4,1,0,28263.10692022388,France,Male,0
746,75,0,129513.23320894707,2,0,0,119610.52948009604,France,Male,0
772,53,9,55081.27601194921,4,1,1,101467.12402779509,France,Male,0
434,21,2,162956.90679291327,4,1,1,50599.37117279199,France,Male,0
358,42,10,164153.44422795964,1,1,1,123657.70388874879,France,Female,1
408,21,10,17671.890697219438,2,0,0,87730.28910737921,France,Male,0
702,63,1,111431.28392404727,4,0,1,147666.8054236535,France,Female,1
400,23,3,129295.02021911449,4,0,0,74939.03168990221,Spain,Female,0
496,58,4,88463.77127247502,3,0,1,144375.4834759897,Germany,Female,0
318,61,4,46075.10758035243,1,0,1,95625.35540912185,France,Male,1
309,24,0,30443.673270859883,3,1,1,43340.40967836263,France,Female,0
766,53,3,181885.24707082447,2,1,0,101239.10885340365,Spain,Female,1
387,58,0,47690.82325308991,1,1,0,114400.35172824879,Spain,Female,1
528,66,9,50533.2401006942,4,1,1,88299.08854428498,Germany,Male,0
673,42,4,127065.7013193919,3,0,0,83773.77576422316,Germany,Female,0
842,41,7,1070.474172837721,2,1,0,75603.34323170687,Spain,Male,0
605,70,9,19898.351526916704,2,0,0,139714.92880026175,France,Female,1
563,34,3,102839.73851905455,3,1,0,133297.99947930203,France,Female,1
747,60,10,198803.73836287786,1,1,0,31783.404800980887,France,Female,1
720,58,9,100585.84287419124,3,1,0,141724.89691861125,Spain,Male,0
522,31,5,140814.00691340084,3,0,0,52768.54636339984,France,Male,1
328,33,8,116606.22126706124,2,1,0,69162.7361430354,France,Male,0
372,42,4,169987.86215114928,4,0,0,52216.961832628,France,Female,0
636,21,3,7212.378455833424,1,1,0,97221.12315078781,France,Male,1
564,57,9,108506.21767438031,1,0,1,47747.752206685574,France,Male,1
608,63,10,176072.88190491454,2,0,0,147615.16081539023,France,Female,0
382,76,2,130711.66845161992,3,1,1,47234.407360490804,Germany,Male,0
798,41,9,127912.95612093476,2,1,1,90214.62813709074,Germany,Female,0
560,65,4,156145.23313886992,2,1,0,110651.904834853,Spain,Male,0
459,43,1,108100.72099956838,1,1,1,64176.71418016649,France,Male,1
759,31,3,81049.2655812784,1,1,0,83524.8481984956,France,Female,0
776,21,7,123525.96415245169,4,0,0,143208.1403867862,France,Male,0
836,24,5,74855.73145137081,2,0,1,62326.33484634162,Spain,Male,0
633,64,8,62153.63695945148,2,0,0,80812.32466236211,France,Female,1
728,76,7,12782.795150611182,3,1,0,143843.94199162355,Germany,Female,0
354,24,10,106903.48484594043,3,0,0,131545.22160742083,Spain,Female,1
391,63,6,64587.15224887776,2,0,1,91858.7899139692,France,Female,0
404,22,7,62477.66809906308,4,0,0,49450.80751462553,France,Female,0
815,59,8,180131.02978371008,3,1,1,70630.8319735261,Spain,Female,1
759,78,7,135540.30328882823,1,0,1,79010.38956428472,France,Female,0
811,32,3,147293.47749000043,2,0,0,67592.00983643693,France,Female,1
485,50,9,36776.87853736575,3,1,0,65082.04144372284,France,Female,0
477,50,1,142672.54453604596,4,0,1,58595.28273464481,France,Female,0
566,77,2,145100.02707690507,3,1,0,44634.037546317966,France,Male,0
690,44,6,143320.87290390278,4,0,1,41580.77650037075,France,Male,0
777,75,8,77929.50159363517,2,0,1,134598.06551053008,France,Female,0
782,52,0,104507.04711702366,3,1,1,43650.16868799412,Spain,Female,0
580,51,10,6662.4125782573265,1,0,0,131414.60589683068,France,Male,1
760,50,0,69704.08886846415,3,1,1,22506.06667590505,France,Female,0
670,58,0,129513.27315245176,2,1,1,118201.89452162855,France,Male,0
642,71,7,17715.53198599103,2,1,0,134507.77214876312,Spain,Male,1
526,34,2,8606.836661338879,2,0,0,58131.270319585834,Germany,Female,0
692,53,6,129428.53586602183,4,1,1,49463.79176023092,France,Female,0
516,25,4,67525.69541557321,1,0,0,79693.21324163655,France,Male,1
626,71,2,5923.571643554837,1,0,0,125095.97192981545,France,Female,1
816,30,2,70792.62621848247,3,1,1,85951.13141586959,France,Male,0
764,71,9,40849.417268904675,3,1,0,23981.17034112207,France,Male,1
323,27,1,187908.09020612366,2,0,0,136496.35078279936,Germany,Male,0
379,24,6,167539.29831370374,2,1,1,59777.65888315746,Spain,Female,0
376,36,7,122328.46676719446,1,0,0,135494.54040685785,Spain,Female,0
686,44,2,51960.003127343254,1,0,1,114017.48706237842,France,Female,1
711,65,7,69203.41484612189,1,1,0,67699.51192286433,France,Male,1
314,39,1,47543.605204158455,3,1,0,83085.33085199732,France,Female,1
503,57,8,168143.0917416887,2,0,0,94614.61669419483,France,Female,0
488,37,3,145118.04846723506,2,1,1,123466.1873170347,Germany,Male,0
446,78,1,53798.681326981954,4,1,0,86876.17189974719,France,Male,0
754,74,9,91333.1427486679,1,1,1,118046.19871902712,France,Female,0
463,40,0,153733.62007832748,3,0,1,122574.94949932247,France,Male,0
529,48,10,99200.28601433306,1,0,0,75792.65882137083,Germany,Male,1
392,20,3,136710.06341152146,1,1,0,28721.547650439898,Spain,Male,0
758,52,8,168578.53478937934,4,1,1,63152.347501835495,France,Male,0
537,50,5,111618.40807342989,4,0,0,44753.604112678,Spain,Male,1
702,35,8,172743.28292263072,3,0,1,25927.997876647896,Germany,Male,0
674,36,10,52193.7695963072,1,1,0,116103.43101810262,Germany,Female,1
798,65,5,62464.125975059214,3,1,1,88851.00329312333,Germany,Male,1
681,56,4,53268.22256048061,2,1,1,69797.48702332641,Germany,Male,0
595,37,8,156722.14711867357,3,1,1,133108.1143199069,France,Male,0
697,30,5,170560.79665529446,2,1,0,21796.232228747398,Spain,Male,0
430,47,7,183603.70811393575,1,0,0,136379.4800049893,France,Male,0
727,51,5,44664.647768034316,4,0,1,138457.86082028947,France,Male,0
823,73,8,185339.0832615992,2,0,0,134783.28196808125,France,Male,1
452,35,7,141012.05473740216,3,1,1,44998.031812242,Spain,Female,0
398,64,10,96089.04770003576,3,1,0,128766.13251893283,Spain,Female,1
668,25,9,67019.9393555533,2,1,1,42095.37461783293,France,Female,0
772,42,7,157953.10724101294,4,0,1,130911.90333496692,France,Female,0
670,62,1,82349.90580225326,3,1,0,38267.27884671566,Spain,Male,1
405,66,7,102419.39149102676,4,0,0,47464.23784818559,France,Female,1
391,19,5,14379.068102901394,2,1,0,144530.1460313034,France,Male,0
829,74,8,157856.35641042047,2,1,0,53271.723854671625,Spain,Female,1
719,42,6,18074.50441000862,4,0,0,123634.2747887092,France,Female,0
427,49,5,38359.57316454193,3,0,1,63049.22533242458,Germany,Male,0
632,27,1,148666.20586312457,3,1,0,86315.37638409383,Germany,Female,1
447,73,5,90063.9201750721,2,0,1,120736.88484570498,France,Male,0
323,32,5,39662.83177873795,2,1,1,124548.07125365597,France,Male,0
595,53,8,190776.21921963757,1,1,0,48724.67568864106,France,Female,1
801,79,4,136669.1550158633,1,1,1,121462.05297427595,France,Female,0
606,67,9,194511.5926093839,2,1,1,31106.536217785928,France,Female,0
518,70,4,58864.770846524574,4,1,1,67263.3868577992,Spain,Female,0
443,41,5,55464.420205222734,2,1,0,146583.7426110511,Germany,Female,0
422,31,5,192949.17827278367,3,1,0,131040.72779421642,Spain,Male,0
545,71,9,172736.93157831454,1,0,0,94072.40665058527,Spain,Male,1
408,18,7,40839.81251855522,2,0,1,138617.34154504718,Spain,Female,0
511,41,4,118312.9725208489,1,0,0,136451.34114342678,Germany,Female,1
507,77,5,119428.46975816776,3,1,0,91325.24927264963,Germany,Male,0
694,37,10,143474.17867413798,2,0,1,73186.57588070772,Spain,Female,0
587,28,5,197109.79897792512,1,1,1,28879.05245850178,France,Female,0
326,45,10,35527.79867546165,2,1,1,56534.83152294224,Spain,Female,0
740,60,2,99917.33062437845,4,1,1,148712.90832889895,France,Female,0
825,70,7,84628.70426929556,1,0,1,64581.77919086483,France,Male,1
729,67,6,123114.04015556982,2,1,0,56424.104097185096,Spain,Male,0
619,37,7,64621.898480651806,1,0,0,22330.838649322068,France,Female,0
778,34,5,66157.56404140125,3,0,0,140015.8625189369,Spain,Female,0
519,25,0,60807.89237811284,4,0,1,62837.297499362336,France,Male,1
420,20,8,141233.40864503727,3,1,1,40224.655980259864,France,Female,0
367,27,8,136214.47821958488,4,0,0,145975.3959454859,Spain,Male,1
693,20,1,40864.93228740553,1,1,1,119080.72509141601,Germany,Male,0
432,65,2,189319.1182996445,1,0,0,140558.81910868734,Germany,Male,1
696,46,8,160553.05750726082,3,1,0,114993.77790625792,France,Female,1
519,37,1,101721.55986745087,2,0,0,74312.52303976825,Spain,Female,1
796,52,1,90545.99872418653,1,0,0,44272.95506811268,Spain,Female,0
476,39,1,107899.70960174264,3,0,1,52965.48462403412,France,Male,0
368,43,0,188777.2593469108,1,1,0,80142.54452553796,Spain,Male,1
835,30,1,30729.160997667805,4,1,1,99874.10635087623,Spain,Male,0
538,26,0,27774.445583186713,1,0,0,137118.97528884147,France,Female,0
703,42,4,20190.30362555112,4,0,0,61837.39460578325,France,Male,1
535,24,5,105070.76798662236,2,0,1,48484.785298816685,France,Female,0
464,35,8,66607.45281094802,3,0,1,104415.96289106595,France,Male,0
513,24,7,183244.51840595528,1,0,0,62510.9123126891,France,Male,0
620,76,6,115275.13020180323,4,1,0,133742.33721626873,France,Female,1
545,23,7,155878.570136342,3,1,1,83303.84439720189,Spain,Female,0
579,18,1,195605.7945906339,4,1,1,123593.15519002292,Germany,Male,0
714,37,7,6041.173402219036,1,1,0,98420.15172675558,Spain,Female,1
546,74,10,80738.84200454196,2,1,1,58091.818048272886,France,Male,0
646,64,9,179038.3999034327,3,1,0,109529.34662581603,Spain,Female,1
744,37,7,139747.9814659898,3,1,0,87997.26319409965,Spain,Female,1
491,76,6,39059.94718477492,1,0,1,81221.78868527806,Spain,Female,0
718,37,0,199721.9180226001,2,0,0,66304.12622717899,France,Male,1
765,76,3,197883.25821742532,1,0,1,101941.42946907335,France,Female,1
719,72,10,182871.82597041063,1,1,0,135970.4246489862,France,Male,0
781,42,4,86561.17491009754,2,0,0,100119.61408714768,Spain,Male,1
638,37,1,8510.554921442925,2,0,0,85494.20448637972,France,Female,0
308,26,9,10375.221199398333,4,0,1,94342.10070543195,France,Female,1
487,68,6,148910.51924075326,1,1,0,118140.37171222222,Spain,Female,1
792,32,7,17679.44938432555,4,1,1,51426.116169365574,Germany,Male,0
349,42,10,21126.772490752566,2,1,1,44141.78087732701,Spain,Male,0
711,62,3,53200.540707953594,2,1,0,27231.752376148266,Spain,Female,0
454,41,8,117684.86993903811,1,1,0,32586.24561322148,France,Female,0
519,69,0,174161.05054193205,4,0,1,101594.15339207236,France,Female,0
718,54,2,59772.43170532869,1,1,1,22917.268836126383,France,Male,0
629,67,2,54510.106530859324,1,0,1,111807.82307053507,France,Female,1
485,50,10,27488.485171435717,2,1,0,52014.622215330615,France,Male,1
316,52,6,42176.87071642218,1,1,1,91507.96348809895,France,Male,0
594,47,5,108096.07649324508,2,0,1,62718.349787715524,Germany,Female,0
451,24,2,57661.31847520184,1,0,0,66837.19876947679,Spain,Male,1
300,78,9,95005.58015241536,1,1,1,144331.09097794385,France,Male,0
581,75,3,9924.786835893485,3,0,1,71455.50824963822,France,Male,0
666,66,9,153729.56712999675,4,0,1,40246.923872251544,France,Male,0
311,63,0,158272.5357029677,4,1,1,139201.35799330682,Spain,Female,0
398,75,1,172923.2729644047,4,1,0,101527.08372314353,Germany,Male,1
712,75,0,7141.741941634372,4,0,0,66549.94075742288,Germany,Male,1
327,41,9,52156.48877335155,1,1,0,93777.25999923307,France,Female,0
659,55,0,173851.69416535925,1,1,1,79539.2371338917,France,Female,1
588,30,6,65741.91987749029,2,1,0,116541.91695243762,France,Male,0
727,63,6,153718.19175396135,3,0,1,133792.29410390416,Germany,Male,0
575,67,9,91738.04341030384,3,0,1,145107.8234127624,Germany,Male,0
353,40,3,136375.72520521109,3,0,0,28575.006395096272,Germany,Male,0
638,71,1,158487.67347992116,4,0,1,141069.5094499475,Germany,Female,0
830,50,9,92817.98617827268,3,1,0,22435.08126915267,Germany,Male,0
397,76,6,71176.4045895919,2,0,1,83791.38583093481,France,Female,0
686,33,9,60356.59434796994,4,1,0,85118.07464402559,Germany,Female,1
305,30,5,128689.10419354895,4,1,0,103267.36499978461,France,Female,0
509,51,7,29399.809432670754,4,0,0,84460.43722726632,France,Male,0
418,56,5,156084.73379429532,2,1,1,81503.9777446683,France,Female,0
662,36,7,128979.08206032222,1,0,1,83512.34724881,Spain,Male,1
464,33,1,26798.178151452645,3,1,0,32991.314690745065,Spain,Female,1
314,66,4,175718.28149085448,2,1,0,20250.200344795085,Germany,Female,1
626,24,0,108583.26998658795,4,0,0,88959.7401765283,Spain,Female,0
587,32,2,85218.52335547308,1,0,0,68834.92985489653,Germany,Male,1
311,26,10,71403.72881770825,1,0,0,75452.7209689233,Spain,Male,1
396,73,5,46322.33607242564,3,1,1,26902.45335922465,France,Male,1
383,55,6,81031.68088000716,3,1,0,79434.87794435842,Spain,Male,0
699,66,1,88804.1360512448,4,1,1,36908.99624152448,France,Female,0
789,26,2,29867.198953453288,1,1,1,101651.35668365576,France,Male,0
637,74,9,124352.10969355273,2,0,0,119316.59330091595,Germany,Male,0
456,73,7,81778.36694107827,2,1,1,135413.02229534453,Spain,Male,0
801,61,6,101194.57773700189,4,1,0,25038.04485963181,Spain,Female,0
338,59,2,149183.52219257993,1,0,0,73893.83892478321,Spain,Male,1
766,55,1,67099.34406618567,2,0,1,134764.3079016257,France,Male,0
495,55,3,139027.59450549952,1,0,0,67323.97739475133,France,Male,1
722,79,10,4576.254803936775,2,1,1,86229.91081003947,Germany,Male,0
617,71,1,103183.10439216705,3,1,1,52313.94058562047,Germany,Female,0
826,56,1,44962.49633976921,4,1,0,26728.650894031678,France,Female,0
833,28,7,81901.38687785107,2,0,1,74527.53902773872,France,Male,0
650,26,8,169170.98447167274,4,1,1,141484.98309543665,France,Male,1
824,49,4,44594.66149351585,2,0,0,110698.85357017978,France,Male,0
764,33,0,105184.36521413419,4,0,1,96660.15683026452,Germany,Female,0
754,73,7,131741.1085453052,4,0,1,61919.98244547447,France,Female,0
414,51,1,162961.6253178633,2,1,1,82563.11634496576,Spain,Female,0
506,40,1,93084.88274837546,3,0,1,36092.79885815601,Spain,Male,0
388,34,1,73229.92744211415,2,1,0,143080.8543581103,Germany,Female,1
764,45,7,109579.52033980539,4,1,0,60932.238802700514,Germany,Male,1
736,56,8,163119.88737615492,3,0,0,110707.68758634251,France,Male,0
519,40,2,129034.01387090603,3,0,0,27778.91349295378,France,Female,0
365,35,10,126986.70806208343,3,1,0,39186.008922894864,Germany,Male,1
664,48,6,24535.505840518534,2,1,1,138619.45329109416,France,Male,0
449,68,1,137877.4099125138,3,1,1,45895.38038461836,Spain,Male,0
433,26,6,110254.30813995111,2,0,1,79467.93028045041,Spain,Female,0
624,33,1,53257.92291796281,4,0,1,36990.98427070673,France,Female,0
815,61,9,58372.996679945536,3,1,0,44603.948710600394,Germany,Female,1
369,75,10,120878.10244218221,1,0,0,128933.5580792762,Spain,Male,1
446,71,8,166612.89797761955,1,1,0,74080.5540073366,France,Female,1
356,21,7,101275.26491706012,1,1,0,124718.10094004768,Spain,Male,0
605,65,5,14966.527023493392,2,0,0,69463.40852531607,France,Female,1
481,58,3,15621.037384883652,1,1,1,57390.611925355304,France,Female,0
529,29,3,174996.4683060187,3,0,0,108414.8070565248,France,Female,0
763,34,0,19630.951341672364,1,0,0,135366.8543856742,France,Male,1
637,78,2,28236.099747313383,3,1,1,135339.98404203518,Spain,Female,0
427,33,2,198840.84238446964,3,1,1,68025.72692688296,Spain,Male,0
564,37,1,190634.56340484973,2,1,1,89389.37538777426,Germany,Female,0
787,33,10,34103.27170893632,4,0,0,104328.43538437613,France,Female,1
784,43,4,181510.95586984852,2,1,1,148654.26717884222,Germany,Male,0
573,28,5,42811.47760054791,3,1,0,131475.95763045648,Spain,Male,1
635,74,7,88407.73238978122,3,0,0,136135.3771451074,Spain,Male,1
799,21,3,101010.32596871187,3,0,1,39365.561071012875,France,Male,0
429,25,10,108800.66475110415,3,1,1,113964.48778259609,France,Male,0
602,64,8,77933.66402163313,3,0,1,95271.13409918128,France,Male,0
465,49,10,60394.42754836921,2,0,0,31238.30744050388,Germany,Female,0
751,34,10,111804.06785897248,4,0,1,74026.66571396051,Spain,Female,0
570,76,3,63654.80508726988,3,1,0,128550.17771175568,Germany,Male,1
514,53,1,109732.39915231099,2,1,1,85442.91414358492,France,Female,0
582,19,10,32345.17849507963,3,1,1,55327.85780359842,Germany,Male,0
538,49,6,93419.19279647652,1,1,0,54041.67790875486,Spain,Female,0
686,37,4,23417.43347096894,3,0,0,54059.800285386984,France,Female,0
329,39,9,149144.3590526657,1,0,0,86960.74154490916,Spain,Male,1
376,32,10,80317.51709386418,1,1,1,104055.76871563804,France,Male,0
756,31,10,138288.8854830623,4,0,1,78205.80299971378,France,Male,0
470,58,4,102006.04176065093,1,1,1,78828.98522364383,Germany,Female,0
512,66,8,66231.84923069538,3,1,1,41835.43866983573,Germany,Male,0
331,64,1,39063.48210867183,4,0,1,126011.66126801237,France,Male,0
726,22,8,47592.03355685904,4,1,0,56354.06014181176,France,Male,1
651,23,5,17710.850394382072,1,0,0,107666.77711616129,France,Male,1
653,46,5,97468.50617063578,4,1,1,109972.22455372792,France,Female,1
519,66,3,190125.58539682662,3,1,0,50276.40772857572,France,Female,1
422,79,3,89869.95979357747,3,0,0,75347.32599772839,Spain,Female,0
776,32,1,21342.711042391493,4,1,1,24774.049492110542,Germany,Male,0
795,65,0,8251.032072591324,3,0,0,69333.99914540371,France,Male,0
807,75,8,79164.97072345701,2,1,1,80900.18538484004,France,Male,0
703,26,7,98916.65960913396,2,1,1,73776.90898955797,France,Male,0
568,59,4,79836.3980374629,3,0,1,67769.98186244367,Germany,Male,1
719,49,5,100867.3682909254,1,1,1,138659.12339426213,Germany,Male,0
314,36,3,141725.4204104625,4,0,0,84413.2482845783,Spain,Female,1
742,59,9,172406.9894513922,4,0,0,105558.57672224916,France,Female,0
451,59,5,67491.49647167989,2,0,1,134811.91015952348,Spain,Female,1
628,79,1,51477.412721829576,1,0,1,72556.12899118039,France,Male,0
521,67,10,60476.00376268072,3,0,1,119580.15609408655,Germany,Male,0
352,74,6,137369.3074743452,2,0,1,103899.57399882977,France,Male,1
387,53,3,25214.20129787335,4,1,0,134995.20199195913,Spain,Female,1
308,26,9,4068.787322849166,3,0,1,53597.18044275056,France,Female,0
602,75,6,113081.15168821382,2,1,1,66441.4544647187,France,Male,1
638,67,0,64769.35089550393,1,1,0,47962.57576756743,Germany,Male,1
846,33,2,11004.847114266659,1,0,1,65235.4798443932,Spain,Female,1
843,47,1,40977.320512284045,1,1,1,133070.7524486636,Germany,Female,0
849,72,8,21583.250575487556,4,0,1,27471.91698126186,Spain,Male,0
336,51,9,141979.95954557462,2,0,1,85700.368422893,Spain,Male,0
690,58,10,65197.14016154991,2,1,1,51531.26560197736,France,Male,0
365,56,7,156436.67906264198,2,1,1,35628.0662514882,Germany,Female,0
609,77,3,103089.87203493885,1,0,1,128919.48464836305,France,Male,1
539,71,7,83705.60935355842,1,1,1,109978.01146964301,France,Male,1
409,79,0,176940.19391894116,3,0,0,46554.086420063744,Germany,Male,1
810,51,8,130066.82570718536,4,1,0,48345.16963184694,France,Male,1
378,51,3,183915.85527180854,4,0,1,46242.068580728665,France,Female,0
730,64,8,70641.4494840927,3,0,0,98860.4873291576,Spain,Female,0
579,28,8,28273.56090212829,2,0,1,57038.19803362692,Germany,Male,0
596,18,8,37164.07510381705,1,1,1,100797.46154939239,Spain,Male,0
733,74,9,143568.77425374684,2,1,1,86715.63713488229,Spain,Male,0
532,64,8,182054.3111864545,4,0,0,70339.9528773633,Germany,Male,1
725,43,3,169238.2753169607,4,1,0,65469.15286761185,France,Female,0
313,26,8,84680.44336668703,1,0,0,91660.26700016159,France,Female,0
619,66,0,74257.1224816957,4,1,1,71565.12327733409,Germany,Female,0
839,23,1,3820.416899370116,2,0,0,139931.35622272943,France,Female,1
767,63,3,90543.9920981536,2,0,0,33811.259127249825,Spain,Female,1
605,57,0,23383.370923677794,1,1,0,139633.97408006544,France,Female,1
632,72,3,172901.5956110279,1,0,1,88792.84914565973,Spain,Male,0
810,44,3,83167.02448658628,2,0,0,117057.81579228018,Germany,Female,0
741,29,8,121569.90579808022,3,1,1,103840.85689241704,Spain,Female,0
685,64,7,117234.236963137,2,1,0,48473.971305486826,Spain,Male,1
385,52,8,161521.9398070008,1,0,0,74424.75751750742,Germany,Male,1
458,24,7,129439.4344588228,2,0,1,46229.400677233134,France,Male,0
599,69,1,173856.22367303495,2,1,0,37655.06378791056,Germany,Male,0
469,38,3,161707.96333939466,3,0,0,50688.06787365101,Spain,Female,0
734,35,9,132989.7132909277,4,0,1,97777.9026286751,Spain,Male,0
540,63,10,28242.06185549065,4,0,0,66889.11960215174,Spain,Male,0
810,61,10,183838.97178990726,2,1,0,85369.46739131362,Spain,Female,1
667,48,10,187405.87888166556,4,1,0,95700.67046907173,France,Female,0
440,41,8,21742.347855396503,1,0,0,126273.02245504197,Germany,Male,0
525,63,9,132093.89247375674,4,1,0,107788.90401755704,Spain,Male,0
417,62,5,178719.96373640222,3,1,0,88250.50236082035,Germany,Male,0
760,35,5,55837.77731297406,3,0,1,78977.91908159496,France,Female,0
531,35,10,132501.8272004363,3,0,1,100729.79833213626,France,Male,0
658,38,9,69686.48364414052,1,1,1,81234.49725439327,France,Male,0
466,25,7,110330.46476384717,2,0,1,48162.62186330138,France,Female,0
303,22,5,96448.68237416608,1,1,1,70326.75889483727,Spain,Male,0
369,37,1,148485.66074561208,1,0,1,58426.55336351101,France,Female,1
302,19,1,180920.67470348874,2,0,0,29900.32703546049,Germany,Female,0
307,28,0,87018.00935107066,1,1,1,47925.030547959366,France,Male,0
806,49,4,25005.099783978712,2,0,0,83690.33375228735,Germany,Male,0
812,23,0,79706.49838168759,3,0,1,148725.6594583603,France,Female,0
579,53,10,166288.35596676965,2,0,0,87450.8642172876,Germany,Male,1
405,55,6,20882.2429507882,2,1,1,67680.65668056936,France,Female,0
579,37,1,100616.95909473793,3,0,0,32240.26100963769,France,Female,1
792,76,5,162072.57450948996,2,1,0,100716.44303839304,Germany,Female,1
745,36,4,136890.22087007007,2,0,1,88868.37899229415,France,Male,0
348,70,2,150907.00030465363,2,0,0,103196.0611018789,Germany,Female,1
413,53,2,165172.6870287431,1,0,0,84444.61695938843,Spain,Male,0
611,76,5,155211.31360132882,4,0,0,104533.95274307481,Spain,Male,0
765,21,0,172750.5700140169,3,0,1,41997.370325655735,France,Male,0
708,51,1,146065.68434521422,2,0,0,135004.12746755348,Spain,Female,1
641,22,1,115073.6404355584,3,1,1,33651.595173033376,France,Male,0
326,46,8,90499.97016399619,2,1,0,60877.19628793898,Germany,Female,1
714,64,3,114627.75127922611,1,1,1,102544.53761605742,Spain,Male,0
347,38,9,149634.75859561772,2,1,0,118570.76737150234,France,Male,0
728,69,10,60063.08469278536,3,1,1,112285.64408566337,Germany,Female,0
681,56,8,196892.40098958986,3,0,0,21246.537019894327,France,Female,0
513,64,9,4581.173319436771,1,0,0,43342.5812498531,Spain,Male,1
783,25,2,33721.22502471549,2,0,1,99811.66931413511,France,Male,0
500,76,6,115793.93280324915,2,0,1,57118.4286262486,Germany,Female,1
354,50,4,79738.89828993876,3,1,1,23003.53139104047,France,Female,0
608,35,5,143049.68520115459,3,0,0,134396.73453178012,France,Male,0
491,75,5,76905.34340530648,2,0,0,116684.43915297376,France,Female,1
375,33,0,87585.72069078218,3,1,1,39551.78019975369,France,Male,0
448,73,3,172613.48016208783,2,1,1,48136.34184164023,France,Female,0
676,56,10,156924.05847707202,1,1,1,32457.589412230463,Spain,Female,0
671,24,4,162057.47211363923,4,0,1,119489.98153155144,Germany,Male,0
466,60,8,51215.74787775809,1,1,1,61122.35662844108,Germany,Female,0
701,21,8,191526.228533256,4,1,0,107623.67440312373,France,Male,0
837,27,4,115980.15818549943,2,0,1,35431.35837816335,Spain,Male,0
464,55,2,81964.95555694099,1,1,0,146241.69022628304,France,Male,0
339,68,1,672.1710363858601,4,0,0,25054.99720947084,France,Female,0
632,25,6,160077.33931196784,3,1,0,38771.39954854563,France,Male,0
303,66,4,31979.406138351307,4,0,1,90321.14949057621,Spain,Male,0
389,25,6,35741.746540701744,4,1,0,25979.5603863629,France,Male,0
718,48,10,75651.1823105299,2,1,0,110386.35256185249,Spain,Male,0
616,60,1,50263.8702571989,4,0,0,47926.35095719976,France,Female,0
330,50,1,97566.69454956868,2,1,0,132190.11346105114,Spain,Female,0
673,42,0,28440.988831393322,3,1,1,90809.54747455376,Spain,Male,0
495,65,9,195373.42059286602,2,0,1,51716.018149186726,France,Male,0
572,79,6,81004.29916552606,4,1,0,120222.57389186247,France,Male,0
448,73,7,34151.08679754213,3,0,1,139474.28443911695,Spain,Male,1
451,66,10,106367.87892409984,3,0,0,142464.9435931308,Spain,Male,1
849,64,10,34927.772947492296,4,1,1,28272.50667933684,Germany,Female,1
612,32,7,117779.35630294474,4,1,0,74449.9360024725,France,Male,0
448,39,5,141403.5671153101,1,0,1,136572.5727669502,France,Male,0
345,31,5,66896.61816269421,4,0,1,80904.44579154887,Germany,Female,0
361,40,8,135905.37840818212,2,0,0,38856.32207640806,Germany,Male,1
490,59,9,151914.43843138238,2,0,1,112198.81437721012,Germany,Female,0
812,65,6,113062.79725797728,1,0,0,103930.28143948063,Germany,Male,0
511,18,3,52695.3565461346,4,1,1,54013.05152219585,Germany,Male,0
783,37,2,103543.3332605043,2,1,0,23412.77931923608,Germany,Male,1
686,62,0,115918.83968625372,2,0,1,25350.915915414025,France,Male,0
430,53,7,9028.414772423776,1,0,0,103009.42477151337,France,Female,1
550,53,8,123072.59401827367,3,1,1,109760.2026765586,Germany,Female,0
486,71,0,9896.69742927446,3,0,1,55030.877732862864,France,Male,0
747,49,3,103795.87062896127,2,0,1,95829.61665778153,Spain,Male,0
311,78,8,144763.10478157527,3,0,0,118084.96522433743,France,Male,1
